awardeeCounty,Year_date,d_SBIR_1,SBIR_1,d_SBIR_2,SBIR_2,d_STTR_1,STTR_1,d_STTR_2,STTR_2,d_PFI,PFI,d_others,others,d_inv,d_59,total_50k,d_99,estimatedTotalAmt_d_99,total_corps,total_fund,d_d_59,ID,gname_x,gname_y,gname_x,gname_y,gname_x,gname_y,gname
Gurabo,2017,0,0,0,0,0,0,0,0,0,0,1,213071,0,0,0,0,0,0,213071,0,815,,,,,,,
Gurabo,2021,0,0,0,0,0,0,0,0,0,0,1,158000,0,0,0,0,0,0,158000,0,815,,,,,,,
HALEIWA,2021,1,256000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256000,0,816,,,,,,,
HARRIMAN,2019,0,0,0,0,0,0,0,0,0,0,1,299793,0,0,0,0,0,0,299793,0,817,,,,,,,
HARRISON,2012,0,0,0,0,0,0,0,0,0,0,1,717306,0,0,0,0,0,0,717306,0,818,,,,,,,
HARRISON,2017,0,0,0,0,0,0,0,0,0,0,1,199341,0,0,0,0,0,0,199341,0,818,,,,,,,
HARRISON,2020,0,0,0,0,0,0,0,0,0,0,1,940118,0,0,0,0,0,0,940118,0,818,,,,,,,
HARRISONBURG,1992,0,0,0,0,0,0,0,0,0,0,1,615064,0,0,0,0,0,0,615064,0,819,,,,,,,
HARRISONBURG,1993,0,0,0,0,0,0,0,0,0,0,1,161801,0,0,0,0,0,0,161801,0,819,,,,,,,
HARRISONBURG,1994,0,0,0,0,0,0,0,0,0,0,1,110680,0,0,0,0,0,0,110680,0,819,,,,,,,
HARRISONBURG,1996,0,0,0,0,0,0,0,0,0,0,1,856893,0,0,0,0,0,0,856893,0,819,,,,,,,
HARRISONBURG,1997,0,0,0,0,0,0,0,0,0,0,1,83668,0,0,0,0,0,0,83668,0,819,,,,,,,
HARRISONBURG,1998,0,0,0,0,0,0,0,0,0,0,1,500000,0,0,0,0,0,0,500000,0,819,,,,,,,
HARRISONBURG,1999,0,0,0,0,0,0,0,0,0,0,1,364272,0,0,0,0,0,0,364272,0,819,,,,,,,
HARRISONBURG,2000,0,0,0,0,0,0,0,0,0,0,1,230013,0,0,0,0,0,0,230013,0,819,,,,,,,
HARRISONBURG,2001,0,0,0,0,0,0,0,0,0,0,1,679316,0,0,0,0,0,0,679316,0,819,,,,,,,
HARRISONBURG,2002,0,0,0,0,0,0,0,0,0,0,1,411600,0,0,0,0,0,0,411600,0,819,,,,,,,
HARRISONBURG,2003,0,0,0,0,0,0,0,0,0,0,1,640095,0,0,0,0,0,0,640095,0,819,,,,,,,
HARRISONBURG,2004,0,0,0,0,0,0,0,0,0,0,1,454080,0,0,0,0,0,0,454080,0,819,,,,,,,
HARRISONBURG,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,819,,,,,,,
HARRISONBURG,2006,0,0,0,0,0,0,0,0,0,0,1,632780,0,0,0,0,0,0,632780,0,819,,,,,,,
HARRISONBURG,2007,0,0,0,0,0,0,0,0,0,0,1,1400000,0,0,0,0,0,0,1400000,0,819,,,,,,,
HARRISONBURG,2008,0,0,0,0,0,0,0,0,0,0,1,1613105,0,0,0,0,0,0,1613105,0,819,,,,,,,
HARRISONBURG,2009,0,0,0,0,0,0,0,0,0,0,1,1474334,0,0,0,0,0,0,1474334,0,819,,,,,,,
HARRISONBURG,2010,0,0,0,0,0,0,0,0,0,0,1,2132736,0,0,0,0,0,0,2132736,0,819,,,,,,,
HARRISONBURG,2011,0,0,0,0,0,0,0,0,0,0,1,133463,0,0,0,0,0,0,133463,0,819,,,,,,,
HARRISONBURG,2012,1,150000,0,0,0,0,0,0,0,0,1,186625,0,0,0,0,0,0,336625,0,819,,,,,,,
HARRISONBURG,2013,1,0,0,0,0,0,0,0,0,0,1,313186,0,0,0,0,0,0,313186,0,819,,,,,,,
HARRISONBURG,2014,1,0,0,0,0,0,0,0,0,0,1,599488,0,0,0,0,0,0,599488,0,819,,,,,,,
HARRISONBURG,2015,1,0,0,0,0,0,0,0,0,0,1,479302,0,0,0,0,0,0,479302,0,819,,,,,,,
HARRISONBURG,2016,1,0,0,0,0,0,0,0,0,0,1,599934,0,0,0,0,0,0,599934,0,819,,,,,,,
HARRISONBURG,2017,1,0,0,0,0,0,0,0,0,0,1,92142,0,0,0,0,0,0,92142,0,819,,,,,,,
HARRISONBURG,2018,1,0,0,0,0,0,0,0,0,0,1,2416058,0,0,0,0,0,0,2416058,0,819,,,,,,,
HARRISONBURG,2019,1,0,0,0,0,0,0,0,0,0,1,1614100,0,0,0,0,0,0,1614100,0,819,,,,,,,
HARRISONBURG,2020,1,0,0,0,0,0,0,0,0,0,1,2108210,0,0,0,0,0,0,2108210,0,819,,,,,,,
HARRISONBURG,2021,1,0,0,0,0,0,0,0,0,0,1,6081053,0,0,0,0,0,0,6081053,0,819,,,,,,,
HARRISONBURG,2022,1,0,0,0,0,0,0,0,0,0,1,5724701,0,0,0,0,0,0,5724701,0,819,,,,,,,
HARTSVILLE,1999,0,0,0,0,0,0,0,0,0,0,1,135678,0,0,0,0,0,0,135678,0,820,,,,,,,
HARTSVILLE,2021,0,0,0,0,0,0,0,0,0,0,1,1349732,0,0,0,0,0,0,1349732,0,820,,,,,,,
HARVARD,2014,0,0,0,0,0,0,0,0,0,0,1,399688,0,0,0,0,0,0,399688,0,821,,,,,,,
HARVARD,2018,1,225000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225000,0,821,,,,,,,
HAWTHORNE,2021,1,243000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243000,0,822,,,,,,,
HERNDON,2000,0,0,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,50000,0,823,,,,,,,
HERNDON,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,823,,,,,,,
HERNDON,2008,0,0,0,0,0,0,0,0,0,0,1,75000,0,0,0,0,0,0,75000,0,823,,,,,,,
HERNDON,2012,0,0,0,0,0,0,0,0,0,0,1,75000,0,0,0,0,0,0,75000,0,823,,,,,,,
HERNDON,2019,0,0,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,50000,0,823,,,,,,,
HERNDON,2020,0,0,0,0,0,0,0,0,0,0,1,109637,0,0,0,0,0,0,109637,0,823,,,,,,,
HERNDON,2021,0,0,0,0,0,0,0,0,0,0,1,146420,0,0,0,0,0,0,146420,0,823,,,,,,,
HERNDON,2022,1,254976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,254976,0,823,,,,,,,
HIGHLAND,2013,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,824,,,,,,,
HIGHLAND PARK,2014,0,0,0,0,0,0,0,0,0,0,1,5263,0,0,0,0,0,0,5263,0,825,,,,,,,
HIGHLANDS,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100000,0,0,100000,100000,1,826,,,,,,,
HIGHLANDS RANCH,2022,1,249978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249978,0,827,,,,,,,
HINESBURG,2022,1,255993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255993,0,828,,,,,,,
HINGHAM,2019,0,0,1,749121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749121,0,829,,,,,,,
HOFFMAN ESTATES,2014,0,0,0,0,1,225000,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,830,,,,,,,
HOLLYWOOD,2021,1,255948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255948,0,831,,,,,,,
HOMESTEAD,1994,0,0,0,0,0,0,0,0,0,0,1,98165,0,0,0,0,0,0,98165,0,832,,,,,,,
HOMESTEAD,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,2,100000,0,0,100000,100000,1,832,,,,,,,
HOPKINS,2018,1,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225000,0,833,,,,,,,
HOPKINS,2020,1,0,1,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,833,,,,,,,
HOPKINTON,2020,1,421752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421752,0,834,,,,,,,
HORSEHEADS,2021,1,255644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255644,0,835,,,,,,,
HORSHAM,2014,0,0,0,0,0,0,0,0,0,0,1,400000,0,0,0,0,0,0,400000,0,836,,,,,,,
Hacienda Heights,2003,0,0,0,0,0,0,0,0,0,0,1,100000,0,0,0,0,0,0,100000,0,837,,,,,,,
Hacienda Heights,2009,0,0,0,0,0,0,0,0,0,0,1,5678,0,0,0,0,0,0,5678,0,837,,,,,,,
Haddonfield,1992,0,0,0,0,0,0,0,0,0,0,1,114881,0,0,0,0,0,0,114881,0,838,,,,,,,
Hadley,1988,0,0,0,0,0,0,0,0,0,0,1,206000,0,0,0,0,0,0,206000,0,839,,,,,,,2014.0
Hadley,1989,0,0,0,0,0,0,0,0,0,0,1,212000,0,0,0,0,0,0,212000,0,839,,,,,,,2014.0
Hadley,1990,0,0,0,0,0,0,0,0,0,0,1,2452040,0,0,0,0,0,0,2452040,0,839,,,,,,,2014.0
Hadley,1991,0,0,0,0,0,0,0,0,0,0,1,11811048,0,0,0,0,0,0,11811048,0,839,,,,,,,2014.0
Hadley,1992,0,0,0,0,0,0,0,0,0,0,1,7409336,0,0,0,0,0,0,7409336,0,839,,,,,,,2014.0
Hadley,1993,0,0,0,0,0,0,0,0,0,0,1,8672133,0,0,0,0,0,0,8672133,0,839,,,,,,,2014.0
Hadley,1994,0,0,0,0,0,0,0,0,0,0,1,13085053,0,0,0,0,0,0,13085053,0,839,,,,,,,2014.0
Hadley,1995,0,0,0,0,0,0,0,0,0,0,1,9557589,0,0,0,0,0,0,9557589,0,839,,,,,,,2014.0
Hadley,1996,0,0,0,0,0,0,0,0,0,0,1,2300891,0,0,0,0,0,0,2300891,0,839,,,,,,,2014.0
Hadley,1997,0,0,0,0,0,0,0,0,0,0,1,13724868,0,0,0,0,0,0,13724868,0,839,,,,,,,2014.0
Hadley,1998,0,0,0,0,0,0,0,0,0,0,1,34252644,0,0,0,0,0,0,34252644,0,839,,,,,,,2014.0
Hadley,1999,0,0,0,0,0,0,0,0,0,0,1,13473578,0,0,0,0,0,0,13473578,0,839,,,,,,,2014.0
Hadley,2000,0,0,0,0,0,0,0,0,0,0,1,12284597,0,0,0,0,0,0,12284597,0,839,,,,,,,2014.0
Hadley,2001,0,0,0,0,0,0,0,0,0,0,1,11606918,0,0,0,0,0,0,11606918,0,839,,,,,,,2014.0
Hadley,2002,0,0,0,0,0,0,0,0,0,0,1,8546963,0,0,0,0,0,0,8546963,0,839,,,,,,,2014.0
Hadley,2003,0,0,0,0,0,0,0,0,0,0,1,72796411,0,0,0,0,0,0,72796411,0,839,,,,,,,2014.0
Hadley,2004,0,0,0,0,0,0,0,0,0,0,1,3944396,0,0,0,0,0,0,3944396,0,839,,,,,,,2014.0
Hadley,2005,0,0,0,0,0,0,0,0,0,0,1,29523195,0,0,0,0,0,0,29523195,0,839,,,,,,,2014.0
Hadley,2006,0,0,0,0,0,0,0,0,0,0,1,8417287,0,0,0,0,0,0,8417287,0,839,,,,,,,2014.0
Hadley,2007,0,0,0,0,0,0,0,0,0,0,1,11443798,0,0,0,0,0,0,11443798,0,839,,,,,,,2014.0
Hadley,2008,0,0,0,0,0,0,0,0,0,0,1,19253825,0,0,0,0,0,0,19253825,0,839,,,,,,,2014.0
Hadley,2009,0,0,0,0,0,0,0,0,1,600000,1,10889020,0,0,0,0,0,0,11489020,0,839,,,,,,,2014.0
Hadley,2010,0,0,0,0,0,0,0,0,1,0,1,8989993,0,0,0,0,0,0,8989993,0,839,,,,,,,2014.0
Hadley,2011,0,0,0,0,0,0,0,0,1,0,1,27631473,0,0,0,0,0,0,27631473,0,839,,,,,,,2014.0
Hadley,2012,0,0,0,0,0,0,0,0,1,0,1,19618008,1,0,0,2,798238,798238,20416246,0,839,,,,,,,2014.0
Hadley,2013,0,0,0,0,0,0,0,0,1,0,1,19125356,1,0,0,1,286000,286000,19411356,0,839,,,,,,,2014.0
Hadley,2013,0,0,0,0,0,0,0,0,1,0,1,19125356,0,2,100000,0,0,100000,19225356,1,839,,,,,,,2014.0
Hadley,2014,0,0,0,0,0,0,0,0,1,0,1,8774216,0,1,50000,0,0,50000,8824216,1,839,,,,,,,2014.0
Hadley,2015,0,0,0,0,0,0,0,0,1,0,1,15494255,0,3,150000,0,0,150000,15644255,1,839,,,,,,,2014.0
Hadley,2015,0,0,0,0,0,0,0,0,1,0,1,15494255,1,0,0,1,300000,300000,15794255,1,839,,,,,,,2014.0
Hadley,2016,0,0,0,0,0,0,0,0,1,0,1,1681607,0,2,100000,0,0,100000,1781607,1,839,,,,,,,2014.0
Hadley,2017,0,0,0,0,0,0,0,0,1,0,1,7809464,1,0,0,2,3944724,3944724,11754188,1,839,,,,,,,2014.0
Hadley,2017,0,0,0,0,0,0,0,0,1,0,1,7809464,0,3,150000,0,0,150000,7959464,1,839,,,,,,,2014.0
Hadley,2018,1,225000,0,0,0,0,0,0,1,0,1,51127256,0,0,0,0,0,0,51352256,1,839,,,,,,,2014.0
Hadley,2019,1,0,0,0,0,0,0,0,1,1100000,1,30117101,0,0,0,0,0,0,31217101,1,839,,,,,,,2014.0
Hadley,2020,1,0,0,0,0,0,0,0,1,549797,1,46782351,0,2,100000,0,0,100000,47432148,1,839,,,,,,,2014.0
Hadley,2020,1,0,0,0,0,0,0,0,1,549797,1,46782351,1,0,0,1,7335539,7335539,54667687,1,839,,,,,,,2014.0
Hadley,2021,1,0,1,2000000,0,0,0,0,1,1096610,1,38443354,0,0,0,0,0,0,41539964,1,839,,,,,,,2014.0
Hadley,2022,1,0,1,0,0,0,0,0,1,0,1,27506282,0,1,50000,0,0,50000,27556282,1,839,,,,,,,2014.0
Hagerstown,2012,0,0,0,0,0,0,0,0,0,0,1,651249,0,0,0,0,0,0,651249,0,840,,,,,,,
Hagerstown,2015,0,0,0,0,0,0,0,0,0,0,1,617648,0,0,0,0,0,0,617648,0,840,,,,,,,
Hales Corners,2014,1,296598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296598,0,841,,,,,,,
Halethorpe,2022,0,0,0,0,1,256000,0,0,0,0,0,0,0,0,0,0,0,0,256000,0,842,,,,,,,
Hamden,2000,0,0,0,0,0,0,0,0,0,0,1,49857,0,0,0,0,0,0,49857,0,843,,,,,,,
Hamden,2015,0,0,0,0,0,0,0,0,0,0,1,717116,0,0,0,0,0,0,717116,0,843,,,,,,,
Hamden,2020,0,0,0,0,0,0,0,0,0,0,1,48835,0,0,0,0,0,0,48835,0,843,,,,,,,
Hamilton,1991,0,0,0,0,0,0,0,0,0,0,1,310884,0,0,0,0,0,0,310884,0,844,,,,,,,
Hamilton,1993,0,0,0,0,0,0,0,0,0,0,1,615266,0,0,0,0,0,0,615266,0,844,,,,,,,
Hamilton,1994,0,0,0,0,0,0,0,0,0,0,1,227823,0,0,0,0,0,0,227823,0,844,,,,,,,
Hamilton,1995,0,0,0,0,0,0,0,0,0,0,1,280894,0,0,0,0,0,0,280894,0,844,,,,,,,
Hamilton,1996,0,0,0,0,0,0,0,0,0,0,1,350248,0,0,0,0,0,0,350248,0,844,,,,,,,
Hamilton,1997,0,0,0,0,0,0,0,0,0,0,1,306087,0,0,0,0,0,0,306087,0,844,,,,,,,
Hamilton,1998,0,0,0,0,0,0,0,0,0,0,1,279025,0,0,0,0,0,0,279025,0,844,,,,,,,
Hamilton,1999,0,0,0,0,0,0,0,0,0,0,1,137990,0,0,0,0,0,0,137990,0,844,,,,,,,
Hamilton,2000,0,0,0,0,0,0,0,0,0,0,1,111472,0,0,0,0,0,0,111472,0,844,,,,,,,
Hamilton,2001,0,0,0,0,0,0,0,0,0,0,1,157774,0,0,0,0,0,0,157774,0,844,,,,,,,
Hamilton,2002,0,0,0,0,0,0,0,0,0,0,1,960588,0,0,0,0,0,0,960588,0,844,,,,,,,
Hamilton,2003,0,0,0,0,0,0,0,0,0,0,1,146738,0,0,0,0,0,0,146738,0,844,,,,,,,
Hamilton,2004,0,0,0,0,0,0,0,0,0,0,1,471617,0,0,0,0,0,0,471617,0,844,,,,,,,
Hamilton,2005,0,0,0,0,0,0,0,0,0,0,1,176163,0,0,0,0,0,0,176163,0,844,,,,,,,
Hamilton,2006,0,0,0,0,0,0,0,0,0,0,1,639164,0,0,0,0,0,0,639164,0,844,,,,,,,
Hamilton,2007,0,0,0,0,0,0,0,0,0,0,1,310115,0,0,0,0,0,0,310115,0,844,,,,,,,
Hamilton,2008,0,0,0,0,0,0,0,0,0,0,1,952972,0,0,0,0,0,0,952972,0,844,,,,,,,
Hamilton,2010,0,0,0,0,0,0,0,0,0,0,1,1811481,0,0,0,0,0,0,1811481,0,844,,,,,,,
Hamilton,2011,0,0,0,0,0,0,0,0,0,0,1,1470937,0,0,0,0,0,0,1470937,0,844,,,,,,,
Hamilton,2012,0,0,0,0,0,0,0,0,0,0,1,812946,0,0,0,0,0,0,812946,0,844,,,,,,,
Hamilton,2014,0,0,0,0,0,0,0,0,0,0,1,624735,0,0,0,0,0,0,624735,0,844,,,,,,,
Hamilton,2015,0,0,0,0,0,0,0,0,0,0,1,500000,0,0,0,0,0,0,500000,0,844,,,,,,,
Hamilton,2017,0,0,0,0,0,0,0,0,0,0,1,501724,0,0,0,0,0,0,501724,0,844,,,,,,,
Hamilton,2018,0,0,0,0,0,0,0,0,0,0,1,880552,0,0,0,0,0,0,880552,0,844,,,,,,,
Hamilton,2019,0,0,0,0,0,0,0,0,0,0,1,1344160,0,0,0,0,0,0,1344160,0,844,,,,,,,
Hamilton,2020,0,0,0,0,0,0,0,0,0,0,1,2411246,0,0,0,0,0,0,2411246,0,844,,,,,,,
Hamilton,2021,0,0,0,0,0,0,0,0,0,0,1,304658,0,0,0,0,0,0,304658,0,844,,,,,,,
Hamilton,2022,0,0,0,0,0,0,0,0,0,0,1,499813,0,0,0,0,0,0,499813,0,844,,,,,,,
Hamilton County,1995,0,0,0,0,0,0,0,0,0,0,1,11227,0,0,0,0,0,0,11227,0,845,,,,,,,
Hamilton Division,1994,0,0,0,0,0,0,0,0,0,0,1,163380,0,0,0,0,0,0,163380,0,846,,,,,,,
Hammond,1991,0,0,0,0,0,0,0,0,0,0,1,20926,0,0,0,0,0,0,20926,0,847,,,,,,,
Hammond,1993,0,0,0,0,0,0,0,0,0,0,1,37233,0,0,0,0,0,0,37233,0,847,,,,,,,
Hammond,1996,0,0,0,0,0,0,0,0,0,0,1,272595,0,0,0,0,0,0,272595,0,847,,,,,,,
Hammond,1997,0,0,0,0,0,0,0,0,0,0,1,136846,0,0,0,0,0,0,136846,0,847,,,,,,,
Hammond,1998,0,0,0,0,0,0,0,0,0,0,1,66833,0,0,0,0,0,0,66833,0,847,,,,,,,
Hammond,2000,0,0,0,0,0,0,0,0,0,0,1,213684,0,0,0,0,0,0,213684,0,847,,,,,,,
Hammond,2004,0,0,0,0,0,0,0,0,0,0,1,124479,0,0,0,0,0,0,124479,0,847,,,,,,,
Hammond,2005,0,0,0,0,0,0,0,0,0,0,1,217779,0,0,0,0,0,0,217779,0,847,,,,,,,
Hammond,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,847,,,,,,,
Hammond,2019,0,0,0,0,0,0,0,0,0,0,1,125065,0,0,0,0,0,0,125065,0,847,,,,,,,
Hammond,2020,0,0,0,0,0,0,0,0,0,0,1,2976010,0,0,0,0,0,0,2976010,0,847,,,,,,,
Hammond,2022,0,0,0,0,0,0,0,0,0,0,1,497632,0,0,0,0,0,0,497632,0,847,,,,,,,
Hampden,2022,0,0,0,0,0,0,0,0,0,0,1,138000,0,0,0,0,0,0,138000,0,848,,,,,,,
Hampton,1990,0,0,0,0,0,0,0,0,0,0,1,329903,0,0,0,0,0,0,329903,0,849,,,,,,,
Hampton,1991,0,0,0,0,0,0,0,0,0,0,1,1201677,0,0,0,0,0,0,1201677,0,849,,,,,,,
Hampton,1992,0,0,0,0,0,0,0,0,0,0,1,374000,0,0,0,0,0,0,374000,0,849,,,,,,,
Hampton,1993,0,0,0,0,0,0,0,0,0,0,1,120000,0,0,0,0,0,0,120000,0,849,,,,,,,
Hampton,1994,0,0,0,0,0,0,0,0,0,0,1,321956,0,0,0,0,0,0,321956,0,849,,,,,,,
Hampton,1995,0,0,0,0,0,0,0,0,0,0,1,481400,0,0,0,0,0,0,481400,0,849,,,,,,,
Hampton,1996,0,0,0,0,0,0,0,0,0,0,1,9594560,0,0,0,0,0,0,9594560,0,849,,,,,,,
Hampton,1997,0,0,0,0,0,0,0,0,0,0,1,955000,0,0,0,0,0,0,955000,0,849,,,,,,,
Hampton,1998,0,0,0,0,0,0,0,0,0,0,1,605766,0,0,0,0,0,0,605766,0,849,,,,,,,
Hampton,1999,0,0,0,0,0,0,0,0,0,0,1,265000,0,0,0,0,0,0,265000,0,849,,,,,,,
Hampton,2000,0,0,0,0,0,0,0,0,0,0,1,2364802,0,0,0,0,0,0,2364802,0,849,,,,,,,
Hampton,2001,0,0,0,0,0,0,0,0,0,0,1,995235,0,0,0,0,0,0,995235,0,849,,,,,,,
Hampton,2003,0,0,0,0,0,0,0,0,0,0,1,652896,0,0,0,0,0,0,652896,0,849,,,,,,,
Hampton,2004,0,0,0,0,0,0,0,0,0,0,1,1277931,0,0,0,0,0,0,1277931,0,849,,,,,,,
Hampton,2005,0,0,0,0,0,0,0,0,0,0,1,120000,0,0,0,0,0,0,120000,0,849,,,,,,,
Hampton,2006,0,0,0,0,0,0,0,0,0,0,1,485908,0,0,0,0,0,0,485908,0,849,,,,,,,
Hampton,2007,0,0,0,0,0,0,0,0,0,0,1,251334,0,0,0,0,0,0,251334,0,849,,,,,,,
Hampton,2008,0,0,0,0,0,0,0,0,0,0,1,227228,0,0,0,0,0,0,227228,0,849,,,,,,,
Hampton,2009,0,0,0,0,0,0,0,0,0,0,1,1153148,0,0,0,0,0,0,1153148,0,849,,,,,,,
Hampton,2010,0,0,0,0,0,0,0,0,0,0,1,2172788,0,0,0,0,0,0,2172788,0,849,,,,,,,
Hampton,2011,0,0,0,0,0,0,0,0,0,0,1,167000,0,0,0,0,0,0,167000,0,849,,,,,,,
Hampton,2012,0,0,0,0,0,0,0,0,0,0,1,875836,0,0,0,0,0,0,875836,0,849,,,,,,,
Hampton,2013,0,0,0,0,0,0,0,0,0,0,1,992058,0,0,0,0,0,0,992058,0,849,,,,,,,
Hampton,2014,0,0,0,0,0,0,0,0,0,0,1,329125,0,0,0,0,0,0,329125,0,849,,,,,,,
Hampton,2015,0,0,0,0,0,0,0,0,0,0,1,210000,0,0,0,0,0,0,210000,0,849,,,,,,,
Hampton,2016,0,0,0,0,0,0,0,0,0,0,1,857608,0,0,0,0,0,0,857608,0,849,,,,,,,
Hampton,2017,0,0,0,0,0,0,0,0,0,0,1,23858,0,0,0,0,0,0,23858,0,849,,,,,,,
Hampton,2018,0,0,0,0,0,0,0,0,0,0,1,16484291,0,0,0,0,0,0,16484291,0,849,,,,,,,
Hampton,2019,0,0,1,750000,0,0,0,0,0,0,1,2742164,0,0,0,0,0,0,3492164,0,849,,,,,,,
Hampton,2020,0,0,1,0,0,0,0,0,0,0,1,816975,0,0,0,0,0,0,816975,0,849,,,,,,,
Hampton,2021,0,0,1,0,0,0,0,0,0,0,1,4530583,0,0,0,0,0,0,4530583,0,849,,,,,,,
Hampton,2022,0,0,1,0,0,0,0,0,0,0,1,438253,0,0,0,0,0,0,438253,0,849,,,,,,,
Hancock,2016,0,0,0,0,0,0,0,0,0,0,1,5400,0,0,0,0,0,0,5400,0,850,,,,,,,
Hancock County,1996,0,0,0,0,0,0,0,0,0,0,1,12716,0,0,0,0,0,0,12716,0,851,,,,,,,
Hancock County,2017,0,0,0,0,0,0,0,0,0,0,1,381585,0,0,0,0,0,0,381585,0,851,,,,,,,
Hanover,1989,0,0,0,0,0,0,0,0,0,0,1,397339,0,0,0,0,0,0,397339,0,852,,,,,,,2013.0
Hanover,1990,0,0,0,0,0,0,0,0,0,0,1,1439376,0,0,0,0,0,0,1439376,0,852,,,,,,,2013.0
Hanover,1991,0,0,0,0,0,0,0,0,0,0,1,2010043,0,0,0,0,0,0,2010043,0,852,,,,,,,2013.0
Hanover,1992,0,0,0,0,0,0,0,0,0,0,1,2352234,0,0,0,0,0,0,2352234,0,852,,,,,,,2013.0
Hanover,1993,0,0,0,0,0,0,0,0,0,0,1,3364127,0,0,0,0,0,0,3364127,0,852,,,,,,,2013.0
Hanover,1994,0,0,0,0,0,0,0,0,0,0,1,3762542,0,0,0,0,0,0,3762542,0,852,,,,,,,2013.0
Hanover,1995,1,74935,0,0,0,0,0,0,0,0,1,2426426,0,0,0,0,0,0,2501361,0,852,,,,,,,2013.0
Hanover,1996,1,0,0,0,0,0,0,0,0,0,1,4208273,0,0,0,0,0,0,4208273,0,852,,,,,,,2013.0
Hanover,1997,1,0,0,0,0,0,0,0,0,0,1,4179893,0,0,0,0,0,0,4179893,0,852,,,,,,,2013.0
Hanover,1998,1,0,0,0,0,0,0,0,0,0,1,2933942,0,0,0,0,0,0,2933942,0,852,,,,,,,2013.0
Hanover,1999,1,0,0,0,0,0,0,0,0,0,1,4231605,0,0,0,0,0,0,4231605,0,852,,,,,,,2013.0
Hanover,2000,1,0,0,0,0,0,0,0,0,0,1,3900564,0,0,0,0,0,0,3900564,0,852,,,,,,,2013.0
Hanover,2001,1,0,0,0,0,0,0,0,0,0,1,6600516,0,0,0,0,0,0,6600516,0,852,,,,,,,2013.0
Hanover,2002,1,198712,0,0,0,0,0,0,0,0,1,4480208,0,0,0,0,0,0,4678920,0,852,,,,,,,2013.0
Hanover,2003,1,0,0,0,0,0,0,0,0,0,1,2354657,0,0,0,0,0,0,2354657,0,852,,,,,,,2013.0
Hanover,2004,1,0,0,0,0,0,0,0,0,0,1,6051659,0,0,0,0,0,0,6051659,0,852,,,,,,,2013.0
Hanover,2005,1,0,0,0,0,0,0,0,0,0,1,5172883,0,0,0,0,0,0,5172883,0,852,,,,,,,2013.0
Hanover,2006,1,0,0,0,0,0,0,0,0,0,1,1430231,0,0,0,0,0,0,1430231,0,852,,,,,,,2013.0
Hanover,2007,1,0,0,0,0,0,0,0,0,0,1,1978599,0,0,0,0,0,0,1978599,0,852,,,,,,,2013.0
Hanover,2008,1,0,0,0,0,0,0,0,0,0,1,10668080,0,0,0,0,0,0,10668080,0,852,,,,,,,2013.0
Hanover,2009,1,0,0,0,0,0,0,0,0,0,1,4453459,0,0,0,0,0,0,4453459,0,852,,,,,,,2013.0
Hanover,2010,1,0,0,0,0,0,0,0,0,0,1,10024746,0,0,0,0,0,0,10024746,0,852,,,,,,,2013.0
Hanover,2011,1,0,0,0,0,0,0,0,1,1199980,1,1318692,0,0,0,0,0,0,2518672,0,852,,,,,,,2013.0
Hanover,2012,1,0,0,0,0,0,0,0,1,0,1,6283642,0,0,0,0,0,0,6283642,0,852,,,,,,,2013.0
Hanover,2013,1,0,0,0,0,0,0,0,1,0,1,3730627,0,1,50000,0,0,50000,3780627,1,852,,,,,,,2013.0
Hanover,2014,1,0,0,0,0,0,0,0,1,0,1,1399249,0,0,0,0,0,0,1399249,1,852,,,,,,,2013.0
Hanover,2015,1,0,0,0,0,0,0,0,1,0,1,2276702,0,0,0,0,0,0,2276702,1,852,,,,,,,2013.0
Hanover,2016,1,0,0,0,0,0,0,0,1,0,1,4533420,0,0,0,0,0,0,4533420,1,852,,,,,,,2013.0
Hanover,2017,1,0,0,0,0,0,0,0,1,0,1,1874730,0,0,0,0,0,0,1874730,1,852,,,,,,,2013.0
